CustomerID,TotalSpent,Rank
17716.0,5505.790000000001,229
16985.0,5461.62,230
15805.0,5452.17,231
16609.0,5450.959999999999,232
16265.0,5423.15,233
12490.0,5417.930000000001,234
17719.0,5367.800000000001,235
18225.0,5361.02,236
16161.0,5352.970000000001,237
13269.0,5315.92,238
16303.0,5305.830000000002,239
15150.0,5303.970000000001,240
17730.0,5288.829999999999,241
17850.0,5288.630000000009,242
16258.0,5203.509999999999,243
18226.0,5192.099999999999,244
15727.0,5178.96,245
17858.0,5155.66,246
12362.0,5154.58,247
16701.0,5150.27,248
13756.0,5145.12,249
15903.0,5126.340000000001,250
17061.0,5116.13,251
14688.0,5107.379999999999,252
18198.0,5083.06,253
15046.0,5064.01,254
12432.0,5059.320000000001,255
13139.0,5055.79,256
17602.0,5050.769999999999,257
15719.0,5043.959999999999,258
16700.0,5040.0,259
13599.0,5030.6,260
15301.0,5028.12,261
17426.0,5022.259999999999,262
12444.0,5005.46,263
14755.0,4965.38,264
15547.0,4954.839999999999,265
14329.0,4928.74,266
16191.0,4913.320000000001,267
13941.0,4912.41,268
14709.0,4911.14,269
12437.0,4896.660000000001,270
17133.0,4892.240000000001,271
12688.0,4873.810000000005,272
12700.0,4867.989999999998,273
12664.0,4863.88,274
15786.0,4834.2000000000035,275
14292.0,4819.33,276
17365.0,4801.56,277
15738.0,4788.77,278
13013.0,4786.990000000002,279
15555.0,4758.200000000001,280
17690.0,4748.45,281
17652.0,4737.130000000001,282
12955.0,4734.26,283
16722.0,4711.21,284
14562.0,4709.219999999999,285
12714.0,4708.86,286
14135.0,4690.3099999999995,287
15152.0,4684.240000000001,288
14159.0,4678.3,289
15187.0,4670.08,290
14191.0,4660.009999999999,291
14180.0,4640.77,292
17809.0,4627.619999999999,293
14189.0,4604.31,294
16931.0,4604.22,295
15291.0,4596.51,296
14286.0,4595.8099999999995,297
14390.0,4592.47,298
14004.0,4582.639999999999,299
17068.0,4531.34,300
17613.0,4509.369999999999,301
12484.0,4495.27,302
12524.0,4485.72,303
12627.0,4478.529999999999,304
15032.0,4464.0999999999985,305
17364.0,4455.73,306
14085.0,4435.79,307
15093.0,4410.139999999999,308
13267.0,4404.44,309
17975.0,4393.61,310
16984.0,4392.419999999997,311
15955.0,4389.81,312
16626.0,4379.65,313
12752.0,4366.779999999999,314
16945.0,4345.5,315
15874.0,4330.67,316
14016.0,4328.46,317
18251.0,4314.719999999999,318
12347.0,4310.0,319
17937.0,4301.22,320
13505.0,4282.88,321
15034.0,4277.66,322
14422.0,4263.639999999999,323
12712.0,4241.63,324
14800.0,4236.339999999998,325
12757.0,4227.7,326
14525.0,4221.370000000001,327
12500.0,4206.2699999999995,328
17920.0,4204.099999999999,329
17419.0,4200.969999999999,330
15971.0,4199.85,331
12747.0,4196.01,332
18041.0,4161.14,333
16549.0,4154.64,334
13555.0,4149.280000000001,335
12949.0,4143.02,336
13384.0,4122.28,337
15570.0,4109.97,338
12536.0,4106.820000000003,339
13988.0,4098.8,340
14534.0,4075.3500000000004,341
16592.0,4073.2799999999997,342
12449.0,4067.29,343
12569.0,4064.99,344
14092.0,4063.1,345
16401.0,4061.2400000000007,346
14401.0,4039.9799999999996,347
16670.0,4022.460000000001,348
13815.0,4014.9100000000008,349
17567.0,4012.5600000000004,350
12378.0,4008.6200000000013,351
16186.0,3991.94,352
17001.0,3989.5699999999997,353
14547.0,3986.7399999999993,354
12867.0,3986.2200000000003,355
12656.0,3982.7200000000003,356
12957.0,3979.0400000000004,357
15416.0,3974.369999999999,358
15529.0,3967.7799999999997,359
17769.0,3960.63,360
13183.0,3957.78,361
14277.0,3957.000000000001,362
17611.0,3947.8700000000003,363
12727.0,3947.7000000000007,364
17377.0,3925.92,365
14426.0,3918.9,366
17593.0,3911.5599999999995,367
13802.0,3906.27,368
14739.0,3899.1000000000004,369
17651.0,3886.669999999999,370
12841.0,3876.399999999999,371
14291.0,3873.2999999999997,372
12779.0,3868.6999999999994,373
12749.0,3868.2000000000003,374
13124.0,3866.330000000001,375
13999.0,3865.26,376
18073.0,3864.4400000000005,377
15195.0,3861.0,378
12539.0,3852.499999999999,379
15804.0,3848.55,380
16327.0,3844.2199999999993,381
12662.0,3817.080000000001,382
17091.0,3802.8100000000004,383
15867.0,3797.79,384
16655.0,3794.5200000000004,385
13435.0,3794.4900000000002,386
15299.0,3787.09,387
12562.0,3781.74,388
15298.0,3774.1000000000004,389
16168.0,3770.6,390
18087.0,3770.119999999999,391
17173.0,3755.6500000000005,392
13523.0,3755.38,393
16904.0,3754.27,394
12429.0,3750.4,395
17238.0,3744.65,396
12668.0,3743.18,397
16145.0,3741.98,398
14282.0,3729.34,399
15808.0,3724.770000000001,400
12502.0,3723.8700000000003,401
13069.0,3717.8199999999997,402
13266.0,3717.669999999999,403
14364.0,3717.35,404
16240.0,3693.8100000000004,405
12597.0,3683.1300000000015,406
12647.0,3669.92,407
16253.0,3665.620000000001,408
17819.0,3661.07,409
12553.0,3652.2500000000005,410
18079.0,3651.9700000000007,411
15845.0,3650.8700000000003,412
16712.0,3645.43,413
16440.0,3640.67,414
15379.0,3631.8900000000003,415
13381.0,3626.81,416
16570.0,3622.9500000000003,417
13327.0,3617.57,418
15296.0,3610.3099999999995,419
13137.0,3605.0800000000004,420
16242.0,3598.2599999999993,421
13082.0,3595.4800000000005,422
14132.0,3580.129999999999,423
12417.0,3578.8,424
17203.0,3563.85,425
15484.0,3563.1099999999997,426
13426.0,3550.7,427
12370.0,3545.6900000000005,428
14503.0,3543.26,429
15544.0,3542.51,430
14040.0,3542.1900000000005,431
17491.0,3541.92,432
17528.0,3540.1,433
13552.0,3539.53,434
13334.0,3536.8200000000006,435
17160.0,3518.0299999999993,436
13953.0,3515.6800000000003,437
16131.0,3506.54,438
15505.0,3497.1400000000003,439
13520.0,3487.75,440
16458.0,3482.74,441
14907.0,3478.8500000000004,442
14395.0,3471.9100000000003,443
17230.0,3466.6699999999996,444
13448.0,3465.67,445
17576.0,3457.78,446
17758.0,3456.7000000000007,447
15410.0,3450.84,448
16019.0,3450.24,449
13536.0,3448.29,450
15129.0,3447.4,451
15113.0,3439.4100000000003,452
15581.0,3429.9700000000003,453
15974.0,3429.5499999999997,454
14221.0,3427.8500000000004,455
16360.0,3411.6899999999996,456
13993.0,3409.66,457
15981.0,3408.4800000000005,458
13437.0,3408.0600000000004,459
17669.0,3406.72,460
13842.0,3385.620000000001,461
13198.0,3384.0900000000006,462
15228.0,3376.96,463
17725.0,3371.13,464
13014.0,3365.43,465
16011.0,3362.710000000001,466
13148.0,3348.4800000000005,467
13015.0,3346.2799999999997,468
12643.0,3344.6400000000003,469
15708.0,3329.72,470
15676.0,3324.0899999999992,471
12594.0,3320.2200000000003,472
16818.0,3317.9699999999993,473
14227.0,3315.71,474
16556.0,3313.7899999999995,475
13373.0,3312.250000000001,476
14841.0,3295.7599999999998,477
17183.0,3286.9100000000003,478
12480.0,3281.6300000000006,479
12406.0,3280.7500000000005,480
16717.0,3278.3600000000006,481
17723.0,3276.4000000000005,482
14702.0,3250.64,483
13952.0,3246.091,484
15764.0,3245.47,485
17050.0,3228.84,486
15622.0,3224.5299999999997,487
13880.0,3219.7699999999995,488
12613.0,3218.98,489
12619.0,3214.8099999999995,490
15443.0,3212.16,491
16107.0,3204.1600000000003,492
17220.0,3198.25,493
13868.0,3192.54,494
17685.0,3191.5300000000007,495
13758.0,3190.55,496
14844.0,3189.8100000000004,497
14388.0,3172.04,498
16837.0,3167.73,499
13268.0,3167.6400000000003,500
16041.0,3166.4,501
17863.0,3159.9999999999995,502
12456.0,3153.8900000000003,503
14145.0,3148.2,504
15632.0,3147.31,505
15065.0,3135.98,506
17231.0,3127.82,507
13685.0,3119.4400000000014,508
14175.0,3108.0600000000004,509
17672.0,3106.6200000000003,510
13869.0,3104.9499999999985,511
13742.0,3102.42,512
13135.0,3096.0,513
17059.0,3095.04,514
14235.0,3093.8599999999997,515
14099.0,3092.97,516
15491.0,3090.85,517
14257.0,3087.2700000000004,518
16326.0,3085.9599999999996,519
13362.0,3085.4900000000007,520
16905.0,3085.4799999999996,521
15998.0,3084.17,522
13047.0,3079.1000000000004,523
12910.0,3075.0400000000004,524
14565.0,3073.77,525
18272.0,3064.7800000000007,526
16218.0,3054.87,527
16940.0,3049.879999999999,528
14456.0,3047.6299999999997,529
16686.0,3043.479999999999,530
16607.0,3038.6699999999996,531
16709.0,3029.8700000000003,532
17799.0,3026.08,533
16156.0,3024.620000000001,534
13631.0,3021.77,535
18094.0,3017.2999999999997,536
16678.0,3013.83,537
12598.0,3002.6800000000003,538
15861.0,3000.3599999999997,539
12395.0,2998.2799999999997,540
14307.0,2995.72,541
12670.0,2986.1499999999996,542
12916.0,2982.3499999999995,543
15687.0,2981.5000000000005,544
15854.0,2974.6499999999996,545
16497.0,2965.6899999999996,546
15514.0,2963.1900000000005,547
17659.0,2954.7499999999995,548
14639.0,2952.3399999999997,549
17084.0,2949.7500000000014,550
14146.0,2949.5700000000006,551
12754.0,2949.12,552
16393.0,2941.0499999999997,553
17444.0,2940.0400000000013,554
14868.0,2939.64,555
14032.0,2929.8399999999997,556
14530.0,2925.91,557
17512.0,2920.0399999999995,558
12906.0,2919.8099999999995,559
13451.0,2916.4500000000007,560
14543.0,2916.1699999999996,561
12438.0,2906.85,562
17924.0,2894.33,563
18144.0,2888.75,564
15673.0,2881.0200000000004,565
14251.0,2879.7000000000007,566
16633.0,2878.1499999999996,567
14005.0,2874.7200000000003,568
13901.0,2867.2000000000007,569
15628.0,2865.6400000000003,570
12685.0,2863.08,571
18145.0,2861.55,572
14299.0,2855.35,573
12473.0,2848.23,574
12408.0,2842.5700000000006,575
14535.0,2841.0899999999992,576
14711.0,2838.2,577
14852.0,2836.69,578
17596.0,2827.93,579
13174.0,2817.03,580
15984.0,2816.9699999999993,581
12356.0,2811.4300000000003,582
16081.0,2806.9,583
14572.0,2803.69,584
12758.0,2791.59,585
17739.0,2786.05,586
16928.0,2781.5000000000005,587
12388.0,2780.6600000000003,588
14112.0,2774.17,589
13769.0,2771.8700000000003,590
17644.0,2768.98,591
15356.0,2766.499999999999,592
13735.0,2766.1800000000003,593
13230.0,2763.4100000000003,594
16871.0,2761.4899999999993,595
15114.0,2760.5599999999995,596
16764.0,2758.2499999999995,597
14626.0,2757.0699999999997,598
15993.0,2756.82,599
16316.0,2755.5600000000004,600
12578.0,2753.359999999999,601
13870.0,2751.25,602
14854.0,2749.89,603
17504.0,2745.28,604
14903.0,2744.4799999999996,605
17213.0,2741.0800000000004,606
14125.0,2740.4300000000003,607
14121.0,2740.2999999999997,608
16003.0,2735.3700000000003,609
12380.0,2720.56,610
18230.0,2716.6,611
12840.0,2714.2699999999995,612
13285.0,2709.1199999999994,613
13654.0,2707.33,614
13971.0,2702.2199999999993,615
18097.0,2692.8500000000004,616
14107.0,2688.48,617
17386.0,2686.42,618
14732.0,2686.34,619
15796.0,2666.61,620
14713.0,2664.2599999999998,621
12360.0,2662.06,622
14439.0,2661.24,623
17069.0,2655.2200000000003,624
13851.0,2651.4600000000005,625
15321.0,2650.7300000000005,626
15696.0,2644.46,627
13804.0,2635.79,628
15671.0,2635.49,629
17402.0,2633.8500000000004,630
18077.0,2633.01,631
13771.0,2631.7,632
16618.0,2630.6399999999994,633
12721.0,2628.98,634
15752.0,2628.9300000000003,635
17965.0,2622.57,636
18210.0,2621.38,637
14262.0,2618.2299999999996,638
12708.0,2616.32,639
12625.0,2614.32,640
12836.0,2612.86,641
17346.0,2611.579999999999,642
16255.0,2609.2999999999997,643
12726.0,2609.1000000000004,644
16241.0,2607.869999999999,645
14408.0,2606.5299999999997,646
13422.0,2601.5500000000006,647
13644.0,2597.520000000001,648
16919.0,2596.4499999999994,649
18260.0,2595.0,650
15782.0,2593.94,651
13983.0,2590.46,652
13895.0,2588.12,653
13021.0,2584.3999999999996,654
12520.0,2582.510000000001,655
12600.0,2581.04,656
13911.0,2580.9100000000003,657
15485.0,2575.0,658
15521.0,2574.6499999999996,659
17655.0,2571.7400000000002,660
15033.0,2571.0200000000004,661
16308.0,2560.0,662
14397.0,2556.6800000000003,663
15572.0,2552.86,664
13136.0,2545.379999999999,665
13344.0,2543.72,666
14676.0,2543.2400000000002,667
14334.0,2539.46,668
13883.0,2538.75,669
18075.0,2538.7200000000003,670
14243.0,2535.8800000000006,671
13471.0,2531.58,672
16912.0,2528.6699999999996,673
17317.0,2524.0200000000004,674
15245.0,2515.84,675
17728.0,2515.680000000001,676
17314.0,2514.7599999999998,677
17700.0,2508.89,678
18245.0,2507.5600000000004,679
17449.0,2504.8599999999997,680
13695.0,2504.13,681
13975.0,2503.2300000000005,682
16477.0,2494.46,683
14546.0,2487.02,684
14701.0,2486.2199999999993,685
15271.0,2485.8199999999997,686
12913.0,2483.6299999999997,687
16710.0,2483.04,688
13507.0,2479.16,689
12455.0,2466.8599999999997,690
17164.0,2466.3999999999996,691
12517.0,2464.8900000000003,692
17131.0,2463.17,693
13784.0,2462.79,694
15932.0,2461.8500000000004,695
17682.0,2459.33,696
14315.0,2456.9799999999996,697
14842.0,2456.8000000000006,698
14659.0,2456.5300000000007,699
15750.0,2451.23,700
14163.0,2445.91,701
13588.0,2445.12,702
13949.0,2427.32,703
14766.0,2423.07,704
15606.0,2422.6400000000003,705
13658.0,2421.4700000000007,706
15089.0,2420.84,707
16143.0,2419.84,708
12397.0,2409.8999999999996,709
17589.0,2404.17,710
15980.0,2398.8600000000006,711
13141.0,2385.8,712
17071.0,2385.4800000000005,713
17530.0,2384.999999999999,714
14554.0,2381.04,715
17722.0,2380.64,716
18065.0,2380.08,717
14930.0,2372.8599999999997,718
13722.0,2369.1600000000008,719
14493.0,2362.84,720
17634.0,2361.9700000000007,721
15370.0,2360.55,722
14030.0,2360.0899999999997,723
14440.0,2357.6800000000003,724
14502.0,2351.019999999998,725
15140.0,2350.0000000000005,726
15527.0,2348.82,727
13908.0,2347.05,728
18259.0,2338.6000000000004,729
17434.0,2333.42,730
12483.0,2327.13,731
14239.0,2323.5,732
14309.0,2319.6800000000003,733
15755.0,2318.8799999999997,734
13994.0,2313.14,735
13394.0,2312.7999999999997,736
17838.0,2312.7000000000003,737
14290.0,2307.4500000000003,738
15288.0,2306.52,739
15785.0,2303.7499999999995,740
17211.0,2299.6700000000005,741
15105.0,2298.93,742
15270.0,2298.2,743
17954.0,2295.3699999999994,744
13704.0,2295.31,745
15704.0,2293.62,746
12615.0,2291.19,747
17744.0,2291.0800000000004,748
17313.0,2288.1299999999997,749
12684.0,2283.63,750
17188.0,2275.58,751
12782.0,2273.3199999999997,752
17768.0,2273.1800000000003,753
14466.0,2272.4,754
16735.0,2269.21,755
16550.0,2266.25,756
18257.0,2265.3800000000006,757
13700.0,2265.12,758
13527.0,2263.7599999999998,759
16209.0,2262.62,760
14432.0,2255.5099999999998,761
15235.0,2247.51,762
16771.0,2246.81,763
16782.0,2242.25,764
15665.0,2242.0100000000007,765
15281.0,2239.95,766
16293.0,2236.74,767
14700.0,2235.3,768
18242.0,2232.49,769
14825.0,2226.9100000000003,770
12704.0,2220.84,771
12876.0,2218.0200000000004,772
17591.0,2215.02,773
15373.0,2213.11,774
17442.0,2210.26,775
12653.0,2209.85,776
14211.0,2208.3,777
15797.0,2207.4,778
13115.0,2205.63,779
12755.0,2203.2,780
13831.0,2202.99,781
13680.0,2202.3099999999995,782
14226.0,2201.6399999999994,783
17696.0,2201.0499999999997,784
15123.0,2199.3099999999995,785
14776.0,2195.58,786
16743.0,2191.8399999999997,787
13365.0,2191.22,788
13862.0,2187.31,789
15179.0,2186.2000000000003,790
15394.0,2183.54,791
16628.0,2183.0400000000004,792
15722.0,2181.21,793
14808.0,2175.3699999999985,794
14560.0,2174.1800000000003,795
16076.0,2173.53,796
15811.0,2171.32,797
14341.0,2166.38,798
12856.0,2162.6800000000003,799
16456.0,2158.37,800
12935.0,2156.45,801
13755.0,2154.68,802
13224.0,2150.850000000001,803
16966.0,2148.47,804
17272.0,2144.5299999999997,805
12633.0,2140.63,806
16057.0,2140.22,807
13317.0,2140.0699999999997,808
14828.0,2139.76,809
16379.0,2131.9,810
17400.0,2129.959999999999,811
12909.0,2128.8300000000004,812
14360.0,2128.2299999999996,813
16407.0,2126.9299999999994,814
15058.0,2124.99,815
18061.0,2119.4100000000003,816
13632.0,2117.02,817
18008.0,2116.19,818
14691.0,2114.33,819
14407.0,2111.08,820
13517.0,2109.07,821
13265.0,2107.66,822
18173.0,2106.84,823
14461.0,2103.0599999999995,824
14515.0,2102.0900000000006,825
12560.0,2101.3900000000003,826
15815.0,2100.6,827
17191.0,2095.13,828
18283.0,2094.88,829
13571.0,2092.3199999999997,830
13297.0,2089.8500000000004,831
12501.0,2089.68,832
14810.0,2087.8800000000006,833
18044.0,2085.65,834
16954.0,2085.08,835
15834.0,2084.8999999999996,836
18093.0,2083.42,837
14306.0,2083.4199999999996,838
14696.0,2070.9700000000003,839
14482.0,2068.1499999999996,840
14209.0,2067.13,841
18231.0,2066.1699999999996,842
12928.0,2062.7,843
16281.0,2062.06,844
17861.0,2059.2000000000007,845
18241.0,2058.09,846
12610.0,2057.9900000000002,847
12518.0,2056.89,848
13126.0,2056.29,849
17667.0,2055.51,850
12948.0,2053.7,851
17086.0,2050.08,852
17625.0,2046.9999999999998,853
17597.0,2044.3700000000003,854
14232.0,2043.9300000000003,855
13450.0,2043.7199999999998,856
14640.0,2042.1499999999999,857
17090.0,2041.85,858
17846.0,2033.1,859
14001.0,2030.33,860
16409.0,2028.8799999999997,861
16358.0,2024.9500000000007,862
14544.0,2024.4500000000003,863
16875.0,2023.4699999999996,864
18069.0,2021.82,865
15341.0,2020.52,866
18219.0,2019.77,867
14188.0,2018.91,868
14506.0,2012.17,869
15531.0,2007.4400000000003,870
15372.0,2007.4,871
16098.0,2005.6299999999999,872
14730.0,2005.0599999999995,873
17082.0,2003.85,874
16754.0,2002.4,875
13305.0,2000.8600000000001,876
18188.0,1998.4899999999998,877
16698.0,1998.0,878
13630.0,1995.68,879
17827.0,1995.4600000000005,880
17612.0,1992.7600000000002,881
17679.0,1992.1100000000006,882
17088.0,1991.01,883
13593.0,1990.2800000000002,884
13495.0,1990.1200000000001,885
17940.0,1983.5800000000002,886
12585.0,1982.81,887
18204.0,1979.2999999999997,888
13590.0,1976.12,889
15493.0,1967.25,890
14462.0,1965.8999999999999,891
17790.0,1965.5499999999997,892
17218.0,1960.7199999999998,893
16341.0,1959.3800000000003,894
14498.0,1957.3200000000002,895
17554.0,1952.4499999999998,896
14653.0,1947.5499999999997,897
17337.0,1944.3200000000006,898
14418.0,1937.25,899
14472.0,1936.8399999999997,900
14978.0,1931.4199999999996,901
14655.0,1930.1500000000003,902
17406.0,1928.7199999999993,903
17490.0,1926.8799999999997,904
14217.0,1925.3599999999997,905
12528.0,1922.28,906
13246.0,1922.1,907
16983.0,1920.2,908
12674.0,1919.31,909
12457.0,1917.78,910
15518.0,1911.8899999999999,911
14285.0,1910.0100000000002,912
14409.0,1908.25,913
16426.0,1908.25,914
17228.0,1906.0899999999995,915
16150.0,1906.0700000000002,916
15819.0,1905.4499999999998,917
14250.0,1904.0500000000006,918
16938.0,1903.130000000002,919
14210.0,1900.8899999999999,920
12762.0,1898.5200000000007,921
16942.0,1894.11,922
12584.0,1893.9500000000003,923
17870.0,1889.4,924
14934.0,1888.8400000000006,925
12371.0,1887.9600000000003,926
15641.0,1887.2000000000003,927
12853.0,1881.7,928
17463.0,1881.36,929
16170.0,1880.4199999999998,930
16128.0,1880.22,931
17293.0,1875.11,932
16986.0,1873.2,933
15021.0,1872.2799999999997,934
15157.0,1869.5000000000002,935
15367.0,1867.6899999999996,936
14524.0,1867.6799999999998,937
17787.0,1865.19,938
17738.0,1863.3499999999995,939
15351.0,1862.1399999999999,940
14887.0,1862.0,941
13982.0,1861.11,942
13890.0,1860.8600000000001,943
17422.0,1853.13,944
12423.0,1849.1100000000004,945
13421.0,1848.98,946
18180.0,1843.75,947
17469.0,1843.0600000000002,948
12950.0,1843.0,949
15814.0,1842.73,950
17015.0,1842.56,951
16102.0,1842.14,952
16455.0,1841.1799999999996,953
12963.0,1841.03,954
12383.0,1839.31,955
14216.0,1839.2999999999997,956
17519.0,1839.0700000000002,957
14459.0,1837.9199999999996,958
18287.0,1837.28,959
16152.0,1829.04,960
15203.0,1827.8000000000002,961
18122.0,1826.21,962
16153.0,1824.23,963
16169.0,1822.9700000000003,964
16201.0,1821.52,965
14533.0,1812.6200000000001,966
16474.0,1811.47,967
13725.0,1809.8099999999997,968
13650.0,1809.34,969
16979.0,1809.0499999999997,970
13048.0,1805.91,971
12381.0,1803.96,972
14305.0,1803.7600000000002,973
15812.0,1801.1400000000003,974
16249.0,1800.0700000000002,975
13562.0,1799.33,976
13196.0,1797.7800000000004,977
17750.0,1797.5700000000004,978
12348.0,1797.24,979
18235.0,1796.4800000000002,980
18179.0,1793.17,981
17648.0,1789.5499999999997,982
17663.0,1788.27,983
13875.0,1786.79,984
13510.0,1785.16,985
14608.0,1785.15,986
14935.0,1784.7099999999998,987
17629.0,1784.12,988
17705.0,1781.12,989
15260.0,1780.77,990
16380.0,1780.5900000000001,991
14215.0,1777.92,992
17092.0,1777.78,993
13481.0,1776.8100000000004,994
16841.0,1774.6200000000001,995
16719.0,1773.92,996
14387.0,1770.56,997
16681.0,1770.3400000000001,998
15864.0,1769.78,999
15594.0,1767.5299999999995,1000
14621.0,1765.7599999999998,1001
